time,I,Q,U,V,EVPA,P,uplim,bolim
10.415173333254643,2.6271863259211603,-0.06200773435332962,-0.2014785423146425,-0.023904940159104146,-53.55322665686185,0.21080455908937615,-0.018849023406009847,-0.0289343833450347
10.41910666669719,2.6178307964326297,-0.05878426793456196,-0.20148108891887007,-0.023284610845136233,-53.13258552547658,0.20988144117223895,-0.01889064301457149,-0.02910538764273874
10.420226666727103,2.6123694775744863,-0.057416793080694896,-0.20036737899308807,-0.025038833588304672,-52.99502852657313,0.2084317027043418,-0.01887771458635953,-0.029173019736221228
10.421346666582394,2.6209969098206547,-0.05831089705773362,-0.20115972666435955,-0.023818855771297887,-53.08273959405003,0.20944067500692756,-0.01896794028163768,-0.029152936415655563
10.42528000002494,2.633925047351817,-0.05748638936192328,-0.1995059188195763,-0.024677184945058786,-53.037003607946794,0.20762296743355255,-0.019103148384490138,-0.029221665179817707
10.430333333322778,2.631667615512155,-0.056071249017964044,-0.19758947083172915,-0.023697012848318818,-52.92134801905187,0.20539129472788586,-0.01923726005782409,-0.02934830081768253
10.431453333352692,2.6272219292892705,-0.05520197429105143,-0.19806519466396466,-0.024830662188854893,-52.786738516491376,0.20561390834013177,-0.01926227533788222,-0.029373316097740663
10.43314666673541,2.607592689472179,-0.05431142285431436,-0.19506241520738848,-0.024927762104937086,-52.779425439616745,0.2024822868277612,-0.01929968165916139,-0.029410722419019833
10.434266666590702,2.6236335797653245,-0.055205873168484104,-0.1962065712395502,-0.023418511010005635,-52.85740041436935,0.20382518742754893,-0.019288916329292905,-0.02947546180340169
10.435386666795239,2.627077387885446,-0.05322927256857679,-0.1982305067314921,-0.022552043168648978,-52.515311046389606,0.20525274482258205,-0.019272924756621346,-0.029544028755953362
10.43650666665053,2.62836817625437,-0.052611031584021105,-0.19598777396382422,-0.024927339554306684,-52.51312713612821,0.20292641076910103,-0.019308068198613443,-0.02956726364623019
